OrderID,ReturnDate,Reason
ORD179562,2024-11-12,Wrong Item
ORD172363,2025-01-08,Damaged
ORD161127,2025-04-18,Late Delivery
ORD149512,2024-04-16,Damaged
ORD189610,2025-05-12,Late Delivery
ORD189408,2025-07-05,Damaged
ORD128817,2024-12-15,Wrong Item
ORD104449,2025-07-03,Damaged
ORD161374,2024-06-27,Damaged
ORD100572,2025-06-13,Wrong Item
ORD104911,2024-10-01,Not Needed
ORD167812,2024-07-26,Wrong Item
ORD185375,2025-04-16,Late Delivery
ORD137446,2025-07-02,Late Delivery
ORD184007,2025-03-12,Not Needed
ORD134327,2025-06-15,Not Needed
ORD143143,2024-04-28,Damaged
ORD140772,2024-07-30,Late Delivery
ORD187501,2025-06-20,Wrong Item
ORD159394,2025-06-02,Wrong Item
ORD137523,2024-03-08,Wrong Item
ORD137023,2025-05-06,Late Delivery
ORD157222,2025-01-06,Damaged
ORD188989,2024-10-28,Not Needed
ORD193716,2024-06-25,Late Delivery
ORD111150,2025-06-30,Not Needed
ORD155004,2024-12-31,Late Delivery
ORD168271,2025-06-30,Not Needed
ORD185308,2025-06-22,Late Delivery
ORD195774,2024-12-18,Late Delivery
ORD106117,2024-08-01,Damaged
ORD165732,2025-05-10,Not Needed
ORD179402,2024-07-20,Late Delivery
ORD160288,2025-02-26,Not Needed
ORD133789,2024-08-15,Wrong Item
ORD114485,2025-05-31,Wrong Item
ORD117190,2025-02-28,Not Needed
ORD151680,2025-06-22,Damaged
ORD129226,2025-06-19,Not Needed
ORD164571,2025-01-04,Damaged
ORD194614,2025-01-19,Damaged
ORD153575,2024-09-26,Damaged
ORD104189,2024-07-05,Wrong Item
ORD107545,2025-05-21,Wrong Item
ORD157516,2024-08-19,Wrong Item
ORD136293,2024-12-03,Damaged
ORD164348,2024-05-01,Damaged
ORD154212,2024-12-31,Wrong Item
ORD143112,2025-05-23,Wrong Item
ORD141578,2024-02-25,Damaged
ORD119730,2025-06-05,Damaged
ORD143891,2024-09-17,Late Delivery
ORD107134,2025-05-04,Late Delivery
ORD181359,2025-05-27,Not Needed
ORD121853,2025-07-05,Wrong Item
ORD129983,2025-01-16,Damaged
ORD154539,2025-03-24,Wrong Item
ORD148388,2025-01-24,Wrong Item
ORD134123,2023-08-31,Late Delivery
ORD169618,2024-04-06,Damaged
ORD137209,2025-05-09,Late Delivery
ORD112962,2024-12-13,Late Delivery
ORD189573,2024-11-23,Not Needed
ORD178071,2024-06-04,Not Needed
ORD184807,2024-12-06,Not Needed
ORD153818,2024-04-17,Damaged
ORD100618,2024-12-25,Not Needed
ORD175370,2024-06-29,Late Delivery
ORD193375,2024-09-05,Not Needed
ORD122984,2024-12-17,Damaged
ORD101137,2024-06-23,Late Delivery
ORD125997,2025-03-21,Wrong Item
ORD114168,2024-11-25,Not Needed
ORD111946,2025-05-29,Damaged
ORD142561,2025-06-17,Wrong Item
ORD122609,2025-04-24,Wrong Item
ORD101060,2025-06-23,Not Needed
ORD126941,2024-03-26,Late Delivery
ORD198480,2024-06-13,Not Needed
ORD173834,2024-11-09,Damaged
ORD161933,2024-07-03,Damaged
ORD135724,2024-08-12,Damaged
ORD155056,2025-03-07,Late Delivery
ORD120070,2025-05-24,Not Needed
ORD139251,2025-03-31,Damaged
ORD109526,2024-10-14,Not Needed
ORD150463,2025-02-20,Late Delivery
ORD128079,2025-04-12,Not Needed
ORD149042,2025-06-19,Not Needed
ORD115610,2023-12-04,Late Delivery
ORD114320,2024-09-30,Damaged
ORD151648,2023-08-02,Late Delivery
ORD124929,2025-05-24,Late Delivery
ORD156107,2025-06-05,Late Delivery
ORD182443,2025-03-11,Late Delivery
ORD141622,2024-09-18,Wrong Item
ORD156498,2024-03-04,Wrong Item
ORD152450,2025-07-05,Not Needed
ORD188384,2025-04-19,Late Delivery
ORD178316,2025-03-14,Wrong Item
ORD164671,2025-06-26,Not Needed
ORD174080,2025-01-06,Not Needed
ORD199187,2024-10-14,Not Needed
ORD111614,2025-02-07,Not Needed
ORD184127,2024-07-31,Not Needed
ORD115249,2024-09-18,Wrong Item
ORD195717,2025-05-14,Wrong Item
ORD137911,2024-08-17,Not Needed
ORD174688,2024-07-07,Not Needed
ORD113367,2025-01-25,Late Delivery
ORD157990,2025-02-10,Damaged
ORD186280,2025-01-24,Wrong Item
ORD189429,2025-07-07,Late Delivery
ORD147311,2025-02-06,Wrong Item
ORD198973,2025-03-16,Wrong Item
ORD184175,2023-11-18,Wrong Item
ORD176093,2024-04-19,Late Delivery
ORD114254,2024-12-27,Late Delivery
ORD162942,2024-06-22,Damaged
ORD122302,2025-04-10,Not Needed
ORD199816,2025-05-25,Late Delivery
ORD182071,2025-06-25,Damaged
ORD165698,2024-04-02,Not Needed
ORD194114,2025-05-16,Damaged
ORD197826,2024-12-09,Late Delivery
ORD190073,2024-10-16,Not Needed
ORD126664,2024-05-03,Wrong Item
ORD132410,2025-03-20,Late Delivery
ORD143410,2024-09-01,Late Delivery
ORD143431,2025-07-01,Damaged
ORD181410,2025-05-05,Damaged
ORD175860,2024-11-03,Not Needed
ORD186301,2025-03-01,Late Delivery
ORD190715,2024-12-26,Wrong Item
ORD137102,2024-07-28,Late Delivery
ORD116499,2023-10-21,Damaged
ORD116370,2025-04-29,Not Needed
ORD139233,2025-06-24,Not Needed
ORD176775,2025-06-20,Damaged
ORD122527,2025-06-13,Wrong Item
ORD114682,2023-09-28,Damaged
ORD185176,2024-09-21,Wrong Item
ORD100876,2025-03-03,Damaged
ORD189327,2025-02-01,Damaged
ORD179080,2025-05-04,Wrong Item
ORD114041,2025-03-05,Late Delivery
ORD144593,2024-12-20,Not Needed
ORD188227,2025-02-24,Not Needed
ORD111089,2025-06-21,Damaged
ORD106541,2025-07-04,Not Needed
ORD100474,2023-07-16,Late Delivery
ORD185808,2025-06-19,Late Delivery
ORD146800,2025-05-14,Not Needed
ORD102547,2024-03-26,Late Delivery
ORD158111,2025-04-28,Not Needed
ORD191065,2024-09-22,Damaged
ORD109981,2025-06-19,Wrong Item
ORD127869,2025-01-18,Not Needed
ORD118215,2025-05-18,Not Needed
ORD197247,2025-04-23,Not Needed
ORD119436,2025-05-14,Late Delivery
ORD119818,2024-12-04,Wrong Item
ORD144720,2025-01-11,Not Needed
ORD157112,2025-04-13,Not Needed
ORD126116,2025-02-15,Wrong Item
ORD183736,2025-05-17,Late Delivery
ORD114296,2025-01-23,Not Needed
ORD106151,2025-04-05,Wrong Item
ORD160691,2024-11-23,Wrong Item
ORD111313,2025-04-22,Late Delivery
ORD175447,2024-07-12,Not Needed
ORD131220,2024-07-02,Not Needed
ORD109836,2025-01-09,Damaged
ORD138442,2025-03-29,Not Needed
ORD194057,2024-11-13,Damaged
ORD157273,2024-11-29,Damaged
ORD163259,2023-11-06,Damaged
ORD178055,2024-12-22,Damaged
ORD141301,2024-09-19,Wrong Item
ORD192698,2024-09-17,Damaged
ORD142206,2025-06-30,Not Needed
ORD156024,2024-11-30,Damaged
ORD131840,2025-07-07,Wrong Item
ORD101566,2025-06-29,Late Delivery
ORD198952,2025-03-24,Late Delivery
ORD157143,2024-08-30,Late Delivery
ORD178224,2025-05-02,Wrong Item
ORD134284,2025-06-21,Not Needed
ORD111114,2024-11-24,Late Delivery
ORD195149,2025-07-07,Late Delivery
ORD106192,2025-01-07,Not Needed
ORD110530,2024-07-12,Late Delivery
ORD111000,2025-04-05,Late Delivery
ORD141234,2025-04-04,Wrong Item
ORD170813,2024-05-15,Wrong Item
ORD105743,2025-05-07,Not Needed
ORD174063,2025-05-21,Wrong Item
ORD174439,2025-03-23,Damaged
ORD199760,2025-06-07,Wrong Item
ORD190708,2025-02-19,Late Delivery
ORD160493,2025-05-17,Late Delivery
ORD189576,2024-10-07,Wrong Item
ORD174768,2025-03-20,Wrong Item
ORD179658,2025-06-19,Not Needed
ORD112908,2025-01-26,Late Delivery
ORD163013,2025-03-01,Wrong Item
ORD191560,2024-11-20,Late Delivery
ORD151643,2025-04-10,Damaged
ORD126164,2025-04-01,Wrong Item
ORD124338,2025-07-02,Not Needed
ORD118142,2025-03-10,Not Needed
ORD118412,2024-01-26,Damaged
ORD117337,2024-05-19,Not Needed
ORD131692,2024-07-14,Not Needed
ORD114247,2025-05-22,Wrong Item
ORD147868,2024-10-13,Late Delivery
ORD119737,2025-03-31,Wrong Item
ORD172824,2025-05-14,Wrong Item
ORD190537,2024-01-19,Not Needed
ORD108588,2024-06-02,Damaged
ORD175123,2024-01-21,Late Delivery
ORD161661,2025-06-26,Not Needed
ORD161219,2025-06-01,Damaged
ORD119402,2024-06-03,Wrong Item
ORD132715,2024-05-03,Late Delivery
ORD152569,2023-11-21,Not Needed
ORD126334,2024-12-07,Not Needed
ORD103733,2025-01-12,Not Needed
ORD122914,2025-05-18,Wrong Item
ORD193504,2025-04-17,Wrong Item
ORD157335,2024-05-29,Not Needed
ORD123342,2025-03-18,Damaged
ORD155012,2023-10-31,Damaged
ORD135429,2025-07-05,Not Needed
ORD120974,2025-02-02,Wrong Item
ORD186739,2024-11-26,Damaged
ORD169040,2025-04-23,Damaged
ORD146377,2025-06-05,Not Needed
ORD186016,2025-03-28,Damaged
ORD168002,2025-05-14,Not Needed
ORD149470,2025-03-09,Damaged
ORD170436,2025-01-28,Wrong Item
ORD153868,2025-04-14,Late Delivery
ORD116579,2024-11-09,Late Delivery
ORD161757,2024-09-02,Wrong Item
ORD132852,2024-10-15,Late Delivery
ORD139923,2024-04-10,Damaged
ORD163420,2025-06-16,Damaged
ORD120197,2025-06-24,Not Needed
ORD105473,2025-04-29,Late Delivery
ORD160199,2025-03-27,Not Needed
ORD175111,2024-06-17,Wrong Item
ORD135836,2024-06-09,Wrong Item
ORD163235,2025-02-01,Wrong Item
ORD129515,2024-10-17,Not Needed
ORD161670,2023-11-15,Wrong Item
ORD192208,2025-01-16,Damaged
ORD141693,2025-02-08,Damaged
ORD126565,2025-06-05,Wrong Item
ORD192751,2024-06-18,Damaged
ORD184605,2025-03-13,Damaged
ORD136588,2025-02-27,Damaged
ORD184241,2025-05-01,Late Delivery
ORD137940,2024-04-13,Wrong Item
ORD185997,2025-04-24,Wrong Item
ORD116694,2025-05-17,Wrong Item
ORD172156,2024-05-22,Damaged
ORD112580,2025-01-23,Late Delivery
ORD197433,2024-12-31,Wrong Item
ORD124314,2024-11-18,Not Needed
ORD158572,2025-07-01,Late Delivery
ORD129776,2025-05-05,Damaged
ORD105548,2025-06-16,Wrong Item
ORD180796,2025-06-18,Late Delivery
ORD139483,2024-11-05,Wrong Item
ORD109962,2024-11-21,Damaged
ORD147174,2024-07-27,Damaged
ORD149779,2025-05-03,Wrong Item
ORD127646,2025-06-30,Not Needed
ORD132665,2025-01-09,Late Delivery
ORD187859,2024-11-25,Wrong Item
ORD119370,2025-01-28,Late Delivery
ORD179095,2024-09-09,Late Delivery
ORD160339,2025-06-21,Wrong Item
ORD153280,2024-08-16,Damaged
ORD123273,2025-02-17,Not Needed
ORD104900,2025-04-13,Wrong Item
ORD157380,2024-11-25,Late Delivery
ORD186171,2025-01-16,Not Needed
ORD119294,2025-01-05,Late Delivery
ORD158452,2025-04-21,Late Delivery
ORD154207,2025-03-23,Wrong Item
ORD172893,2025-03-11,Wrong Item
ORD169508,2024-12-15,Wrong Item
ORD162488,2024-05-07,Wrong Item
ORD108959,2024-08-11,Late Delivery
ORD161139,2025-01-10,Late Delivery
ORD135456,2024-12-22,Late Delivery
ORD119850,2025-07-02,Damaged
ORD166315,2025-04-16,Not Needed
ORD115194,2025-02-28,Damaged
ORD136644,2025-05-06,Damaged
ORD131948,2024-12-15,Late Delivery
ORD167886,2025-02-05,Late Delivery
ORD126501,2024-04-06,Damaged
ORD197052,2025-05-12,Wrong Item
ORD172952,2025-03-16,Wrong Item
ORD194349,2025-02-04,Late Delivery
ORD134634,2024-11-23,Late Delivery
ORD110723,2024-03-31,Late Delivery
ORD144147,2024-02-15,Damaged
ORD121396,2025-06-29,Wrong Item
ORD151386,2024-07-30,Damaged
ORD166688,2024-12-09,Wrong Item
ORD193039,2025-06-26,Late Delivery
ORD183358,2025-05-05,Damaged
ORD120034,2024-08-05,Not Needed
ORD168252,2025-04-21,Wrong Item
ORD129284,2025-03-28,Late Delivery
ORD102323,2025-06-10,Not Needed
ORD127602,2025-05-10,Late Delivery
ORD130965,2023-09-10,Wrong Item
ORD173700,2024-07-25,Late Delivery
ORD141919,2025-03-29,Late Delivery
ORD182405,2025-04-04,Late Delivery
ORD118893,2025-05-08,Wrong Item
ORD122933,2024-05-23,Not Needed
ORD154119,2025-04-12,Late Delivery
ORD171390,2025-05-04,Damaged
ORD185215,2024-08-30,Wrong Item
ORD177573,2025-01-16,Wrong Item
ORD125488,2025-06-10,Late Delivery
ORD113970,2025-06-25,Late Delivery
ORD142445,2025-05-24,Not Needed
ORD157188,2025-04-16,Wrong Item
ORD157709,2025-01-07,Not Needed
ORD183943,2025-06-10,Damaged
ORD157258,2025-05-16,Late Delivery
ORD165433,2025-02-24,Wrong Item
ORD127976,2025-04-03,Not Needed
ORD112200,2025-03-10,Late Delivery
ORD173041,2024-11-16,Wrong Item
ORD146858,2025-05-31,Late Delivery
ORD167679,2024-06-10,Wrong Item
ORD173430,2024-12-04,Damaged
ORD152738,2025-06-04,Late Delivery
ORD102211,2024-05-13,Damaged
ORD167610,2025-06-15,Wrong Item
ORD163949,2025-04-23,Not Needed
ORD127093,2024-11-27,Not Needed
ORD189483,2025-06-02,Not Needed
ORD154416,2025-06-28,Late Delivery
ORD112106,2024-10-08,Not Needed
ORD118352,2025-03-28,Not Needed
ORD150439,2024-09-20,Late Delivery
ORD199184,2025-03-27,Wrong Item
ORD127363,2024-04-18,Wrong Item
ORD194640,2023-12-24,Wrong Item
ORD118783,2024-08-25,Not Needed
ORD158488,2024-08-10,Not Needed
ORD143581,2024-12-19,Damaged
ORD147564,2025-06-25,Late Delivery
ORD163022,2024-09-19,Damaged
ORD157644,2024-03-23,Damaged
ORD188106,2024-12-29,Wrong Item
ORD162724,2025-05-15,Not Needed
ORD101860,2025-05-21,Wrong Item
ORD115752,2025-03-18,Late Delivery
ORD188888,2025-04-29,Damaged
ORD178614,2025-04-09,Wrong Item
ORD170367,2025-06-09,Not Needed
ORD183921,2025-03-14,Not Needed
ORD146249,2024-08-20,Damaged
ORD136565,2025-02-12,Not Needed
ORD128211,2024-05-01,Damaged
ORD188300,2024-08-12,Not Needed
ORD115571,2025-07-07,Wrong Item
ORD198587,2025-05-03,Damaged
ORD102299,2024-10-05,Late Delivery
ORD135767,2025-04-06,Damaged
ORD116822,2025-03-05,Damaged
ORD126661,2025-05-27,Late Delivery
ORD106399,2025-01-16,Damaged
ORD177412,2024-09-03,Late Delivery
ORD194471,2024-12-28,Not Needed
ORD181708,2025-06-20,Late Delivery
ORD189727,2025-06-04,Not Needed
ORD139686,2024-05-09,Damaged
ORD125873,2024-08-08,Damaged
ORD176012,2025-03-15,Damaged
ORD152209,2024-10-29,Wrong Item
ORD198822,2025-06-22,Damaged
ORD193037,2025-06-14,Not Needed
ORD133515,2025-05-25,Wrong Item
ORD172771,2025-03-09,Late Delivery
ORD195711,2025-05-10,Damaged
ORD135778,2025-06-05,Wrong Item
ORD137913,2023-10-29,Damaged
ORD140255,2025-07-04,Not Needed
ORD180612,2024-11-05,Damaged
ORD102327,2025-04-14,Late Delivery
ORD122262,2025-04-25,Not Needed
ORD193465,2024-12-08,Damaged
ORD140553,2025-04-30,Wrong Item
ORD169917,2025-04-11,Late Delivery
ORD109377,2025-04-29,Late Delivery
ORD140513,2024-12-26,Wrong Item
ORD175378,2025-06-20,Not Needed
ORD178888,2025-03-29,Wrong Item
ORD149516,2025-03-08,Damaged
ORD115343,2025-06-15,Wrong Item
ORD182593,2025-07-03,Wrong Item
ORD133802,2025-01-23,Wrong Item
ORD149215,2025-03-06,Not Needed
ORD135651,2025-01-16,Not Needed
ORD192039,2025-05-04,Late Delivery
ORD184506,2025-05-07,Damaged
ORD147371,2025-05-16,Not Needed
ORD142288,2024-08-11,Wrong Item
ORD132180,2024-09-12,Wrong Item
ORD126472,2025-03-08,Wrong Item
ORD190495,2025-01-29,Late Delivery
ORD103896,2025-04-26,Damaged
ORD139375,2024-12-16,Wrong Item
ORD121047,2024-09-05,Not Needed
ORD142263,2024-09-06,Wrong Item
ORD105671,2024-09-21,Damaged
ORD192790,2025-04-15,Damaged
ORD160421,2025-02-14,Wrong Item
ORD190343,2024-10-25,Not Needed
ORD192855,2025-07-04,Not Needed
ORD176770,2024-06-04,Wrong Item
ORD162839,2023-12-17,Late Delivery
ORD106232,2025-01-09,Wrong Item
ORD199587,2025-07-03,Damaged
ORD115062,2025-07-01,Damaged
ORD162361,2025-03-28,Late Delivery
ORD156285,2024-06-06,Not Needed
ORD166459,2025-06-14,Damaged
ORD164475,2024-08-29,Damaged
ORD123537,2024-07-07,Late Delivery
ORD190462,2025-02-25,Not Needed
ORD186911,2025-04-07,Not Needed
ORD188118,2025-03-22,Not Needed
ORD177822,2025-06-16,Wrong Item
ORD120499,2025-06-20,Wrong Item
ORD163129,2024-06-13,Damaged
ORD125129,2025-06-09,Damaged
ORD116231,2025-07-04,Wrong Item
ORD167597,2025-06-14,Not Needed
ORD140260,2024-12-24,Wrong Item
ORD149342,2024-11-21,Damaged
ORD144892,2024-11-24,Not Needed
ORD110867,2025-06-27,Not Needed
ORD157809,2024-12-08,Not Needed
ORD111854,2024-06-24,Wrong Item
ORD127237,2025-04-08,Late Delivery
ORD156891,2025-03-30,Wrong Item
ORD102787,2025-02-22,Damaged
ORD168991,2025-06-16,Wrong Item
ORD105219,2023-11-24,Late Delivery
ORD149358,2025-06-09,Late Delivery
ORD142027,2024-04-13,Late Delivery
ORD116431,2024-05-25,Wrong Item
ORD115127,2025-02-22,Damaged
ORD180853,2025-05-04,Wrong Item
ORD131758,2025-03-11,Damaged
ORD179378,2025-04-18,Not Needed
ORD152577,2024-09-29,Damaged
ORD133636,2025-06-22,Not Needed
ORD113093,2025-02-23,Wrong Item
ORD163904,2024-02-25,Wrong Item
ORD179958,2024-02-17,Wrong Item
ORD189624,2025-03-07,Damaged
ORD158439,2025-01-29,Damaged
ORD144399,2025-07-05,Late Delivery
ORD158658,2025-02-27,Not Needed
ORD149301,2024-07-16,Late Delivery
ORD141473,2025-04-24,Damaged
ORD129847,2025-01-21,Late Delivery
ORD143821,2025-03-09,Wrong Item
ORD149598,2025-05-09,Late Delivery
ORD176205,2025-03-15,Not Needed
ORD156520,2025-07-06,Not Needed
ORD184879,2025-05-22,Damaged
ORD116869,2025-04-24,Damaged
ORD178508,2025-02-06,Not Needed
ORD103915,2024-03-27,Not Needed
ORD119809,2025-06-22,Damaged
ORD116460,2025-06-12,Damaged
ORD169127,2024-07-09,Damaged
ORD128550,2025-06-17,Damaged
ORD122935,2024-04-17,Late Delivery
ORD198788,2025-03-25,Damaged
ORD166759,2024-11-27,Wrong Item
ORD171488,2025-07-06,Not Needed
ORD145735,2024-12-14,Late Delivery
ORD124505,2025-06-25,Damaged
ORD171845,2025-06-22,Late Delivery
ORD166044,2024-12-16,Not Needed
ORD159186,2023-08-08,Wrong Item
ORD135822,2025-07-03,Damaged
ORD152045,2024-08-24,Wrong Item
ORD169379,2025-03-08,Late Delivery
ORD129507,2025-04-03,Wrong Item
ORD109801,2024-01-09,Damaged
ORD145516,2024-12-25,Not Needed
ORD119548,2025-06-13,Wrong Item
ORD195456,2025-03-14,Damaged
ORD167559,2025-03-28,Not Needed
ORD143187,2024-06-28,Wrong Item
ORD112826,2024-11-20,Wrong Item
ORD125327,2025-04-17,Not Needed
ORD165594,2024-11-26,Late Delivery
ORD197486,2024-11-29,Late Delivery
ORD151451,2025-06-20,Wrong Item
ORD114607,2025-06-03,Late Delivery
ORD102037,2025-02-04,Late Delivery
ORD140980,2025-05-27,Late Delivery
ORD105058,2025-02-05,Damaged
ORD165461,2025-04-03,Late Delivery
ORD124460,2024-01-09,Damaged
ORD168820,2024-12-15,Wrong Item
ORD185019,2025-02-01,Late Delivery
ORD109263,2024-12-25,Wrong Item
ORD168949,2024-06-23,Wrong Item
ORD117169,2025-05-29,Not Needed
ORD194565,2024-08-27,Not Needed
ORD179745,2024-08-11,Damaged
ORD146756,2025-04-18,Wrong Item
ORD179926,2025-03-10,Wrong Item
ORD110538,2025-06-17,Damaged
ORD197305,2025-05-18,Wrong Item
ORD129573,2025-06-22,Wrong Item
ORD152912,2025-06-20,Damaged
ORD161341,2025-04-25,Late Delivery
ORD109683,2025-06-29,Wrong Item
ORD168988,2025-06-11,Not Needed
ORD103502,2024-08-19,Wrong Item
ORD144110,2025-07-02,Damaged
ORD194927,2025-03-02,Damaged
ORD125980,2025-07-02,Late Delivery
ORD142454,2025-03-06,Late Delivery
ORD167073,2025-01-08,Not Needed
ORD169801,2025-03-02,Late Delivery
ORD108235,2025-05-07,Damaged
ORD175429,2025-06-22,Damaged
ORD137593,2025-05-07,Damaged
ORD184922,2025-03-26,Not Needed
ORD159359,2025-06-09,Wrong Item
ORD137076,2024-08-21,Not Needed
ORD106904,2025-02-21,Damaged
ORD134089,2024-08-19,Late Delivery
ORD183025,2024-04-23,Wrong Item
ORD158695,2024-09-22,Late Delivery
ORD133456,2024-08-08,Damaged
ORD137144,2024-08-22,Wrong Item
ORD116765,2025-01-31,Late Delivery
ORD102449,2025-05-19,Wrong Item
ORD107320,2025-04-21,Late Delivery
ORD177372,2025-06-14,Late Delivery
ORD193353,2025-01-09,Late Delivery
ORD111643,2025-03-25,Damaged
ORD144684,2024-12-10,Wrong Item
ORD111248,2025-04-01,Not Needed
ORD184926,2025-05-27,Not Needed
ORD149043,2025-06-11,Not Needed
ORD162749,2024-11-02,Not Needed
ORD156753,2025-01-23,Damaged
ORD188393,2024-07-05,Wrong Item
ORD108619,2025-06-09,Late Delivery
ORD100097,2025-06-06,Wrong Item
ORD133249,2025-03-14,Damaged
ORD177935,2025-05-18,Late Delivery
ORD139573,2025-06-19,Late Delivery
ORD125668,2024-03-26,Damaged
ORD116420,2024-09-09,Late Delivery
ORD168361,2024-04-28,Wrong Item
ORD199059,2024-12-23,Damaged
ORD187584,2025-04-03,Wrong Item
ORD133454,2025-05-16,Not Needed
ORD140646,2025-05-26,Late Delivery
ORD105448,2025-04-11,Wrong Item
ORD167033,2025-06-01,Wrong Item
ORD195331,2024-07-18,Not Needed
ORD141797,2025-03-23,Not Needed
ORD131920,2024-05-19,Not Needed
ORD139120,2025-05-24,Damaged
ORD190831,2025-05-10,Damaged
ORD159908,2024-02-01,Wrong Item
ORD146938,2024-12-12,Not Needed
ORD110766,2025-06-23,Damaged
ORD153831,2024-01-17,Damaged
ORD126577,2024-11-25,Damaged
ORD132998,2025-04-03,Late Delivery
ORD140987,2025-06-27,Not Needed
ORD110843,2025-03-07,Late Delivery
ORD125170,2024-10-20,Damaged
ORD176861,2024-11-25,Wrong Item
ORD168473,2025-01-07,Late Delivery
ORD181241,2024-04-11,Damaged
ORD184185,2025-03-19,Not Needed
ORD166109,2025-04-22,Not Needed
ORD107732,2025-05-16,Late Delivery
ORD139549,2025-01-08,Damaged
ORD135358,2025-03-06,Damaged
ORD129128,2025-01-14,Wrong Item
ORD160855,2024-09-16,Late Delivery
ORD175854,2024-11-06,Wrong Item
ORD182213,2025-06-08,Damaged
ORD156237,2025-06-27,Damaged
ORD114107,2025-06-08,Damaged
ORD175032,2025-04-15,Not Needed
ORD121793,2024-09-17,Damaged
ORD142651,2025-05-02,Late Delivery
ORD115736,2024-04-16,Late Delivery
ORD111175,2025-02-14,Not Needed
ORD162800,2025-06-27,Wrong Item
ORD115715,2024-03-24,Damaged
ORD109998,2025-07-05,Late Delivery
ORD197031,2025-01-28,Late Delivery
ORD179715,2024-01-09,Damaged
ORD124619,2024-07-09,Wrong Item
ORD107726,2025-05-25,Wrong Item
ORD192704,2025-04-30,Wrong Item
ORD169878,2024-08-21,Wrong Item
ORD185773,2025-02-13,Damaged
ORD192680,2025-06-09,Damaged
ORD173881,2025-04-12,Wrong Item
ORD147694,2025-01-01,Wrong Item
ORD188589,2025-03-29,Damaged
ORD155861,2025-03-04,Not Needed
ORD132347,2025-05-21,Late Delivery
ORD159338,2025-06-08,Late Delivery
ORD155033,2025-05-29,Late Delivery
ORD196015,2025-02-07,Late Delivery
ORD184697,2024-12-17,Wrong Item
ORD129268,2025-06-12,Wrong Item
ORD173793,2024-07-08,Not Needed
ORD155788,2025-03-06,Damaged
ORD145582,2025-03-13,Not Needed
ORD115347,2025-01-16,Damaged
ORD155699,2025-07-01,Wrong Item
ORD126869,2025-04-05,Damaged
ORD187017,2024-06-03,Not Needed
ORD123355,2025-05-28,Wrong Item
ORD125655,2024-10-29,Not Needed
ORD145979,2025-04-27,Damaged
ORD136297,2025-02-20,Wrong Item
ORD138391,2025-02-08,Late Delivery
ORD152658,2025-06-20,Wrong Item
ORD107115,2024-09-27,Not Needed
ORD165536,2025-01-20,Not Needed
ORD194392,2024-11-11,Late Delivery
ORD157118,2024-10-17,Not Needed
ORD148832,2025-05-28,Damaged
ORD172672,2024-06-23,Wrong Item
ORD102502,2025-04-01,Late Delivery
ORD134351,2025-02-07,Late Delivery
ORD147282,2025-06-25,Damaged
ORD160679,2024-12-30,Not Needed
ORD196813,2024-12-15,Not Needed
ORD114827,2025-07-04,Not Needed
ORD188233,2024-12-21,Damaged
ORD176501,2024-07-03,Wrong Item
ORD114430,2025-04-05,Wrong Item
ORD145354,2025-06-24,Not Needed
ORD141471,2024-07-01,Not Needed
ORD126890,2025-05-26,Late Delivery
ORD118052,2024-11-26,Wrong Item
ORD199349,2025-01-21,Damaged
ORD156300,2025-01-07,Late Delivery
ORD113260,2025-03-13,Not Needed
ORD124251,2025-06-28,Not Needed
ORD141469,2024-02-03,Late Delivery
ORD104939,2024-10-08,Damaged
ORD129979,2025-06-14,Damaged
ORD172814,2025-07-05,Damaged
ORD159433,2024-11-12,Wrong Item
ORD106664,2025-05-05,Damaged
ORD116672,2025-05-18,Wrong Item
ORD135002,2025-05-16,Not Needed
ORD167335,2025-06-04,Late Delivery
ORD166365,2024-01-14,Damaged
ORD175573,2024-08-14,Late Delivery
ORD100265,2025-06-18,Not Needed
ORD150412,2025-07-03,Not Needed
ORD107836,2024-10-27,Damaged
ORD184470,2025-03-07,Damaged
ORD149908,2024-05-02,Not Needed
ORD185181,2024-07-19,Damaged
ORD136017,2025-06-18,Damaged
ORD152886,2024-10-26,Late Delivery
ORD146494,2024-06-19,Wrong Item
ORD139246,2025-02-24,Damaged
ORD128471,2025-04-16,Wrong Item
ORD172157,2025-04-06,Damaged
ORD146640,2025-07-05,Damaged
ORD190743,2025-05-20,Late Delivery
ORD184467,2025-01-19,Late Delivery
ORD195125,2024-04-15,Wrong Item
ORD155449,2024-12-28,Late Delivery
ORD174488,2025-06-07,Damaged
ORD164338,2025-06-20,Damaged
ORD190416,2025-04-30,Not Needed
ORD188837,2025-05-13,Not Needed
ORD150398,2025-03-16,Not Needed
ORD176207,2025-03-06,Damaged
ORD187045,2024-10-19,Not Needed
ORD184077,2025-06-14,Wrong Item
ORD106321,2024-02-06,Not Needed
ORD199390,2024-01-16,Wrong Item
ORD120013,2025-01-13,Damaged
ORD176479,2024-05-10,Damaged
ORD140283,2024-11-15,Damaged
ORD108641,2025-05-07,Not Needed
ORD166128,2025-03-07,Late Delivery
ORD145545,2025-06-22,Late Delivery
ORD159964,2024-11-24,Not Needed
ORD157723,2025-07-03,Damaged
ORD148668,2025-02-26,Late Delivery
ORD163660,2025-01-06,Wrong Item
ORD108180,2024-07-02,Not Needed
ORD175772,2024-04-04,Not Needed
ORD138643,2025-06-24,Wrong Item
ORD103200,2025-02-18,Wrong Item
ORD115190,2025-06-25,Not Needed
